Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-37bt,branch-tk52,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet,Store: Consent
3,1713359826197,17/04/2024 13:17:06,1713363426197,1,17/04/2024 15:17:06,131657,11,task-ayab,,37088692,BLIND,10937413,,complete,,661fcbb170444195f58d637f,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1366x768,1366x587,,,0,Consent,5,43,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,response,I consent,15758.18,17607.96,17624.62,15758.18,17607.96,17624.62,1,15758.18,1866.4399999999987,0,,Dropdown,Consent,3,object-8,Consent,,I consent
4,1713359826202,17/04/2024 13:17:06,1713363426202,1,17/04/2024 15:17:06,131657,11,task-ayab,,37088692,BLIND,10937413,,complete,,661fcbb170444195f58d637f,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1366x768,1366x587,,,0,Consent,5,43,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,,
1,1713359849139,17/04/2024 13:17:29,1713363449139,1,17/04/2024 15:17:29,131657,11,task-ayab,,37088715,BLIND,10937419,,complete,,661fcbd46451a33a8096e4b3,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x730,,,0,Consent,5,34,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,
2,1713359855652,17/04/2024 13:17:35,1713363455652,1,17/04/2024 15:17:35,131657,11,task-ayab,,37088715,BLIND,10937419,,complete,,661fcbd46451a33a8096e4b3,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x730,,,0,Consent,5,34,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,continue,,6529.117999988079,6513.817999999999,6529.117999988079,6529.117999988079,6513.817999999999,6529.117999988079,1,6529.117999988079,0,0,,Click To Continue,Continue Button,4,object-9,Consent,,
3,1713359855653,17/04/2024 13:17:35,1713363455653,1,17/04/2024 15:17:35,131657,11,task-ayab,,37088715,BLIND,10937419,,complete,,661fcbd46451a33a8096e4b3,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x730,,,0,Consent,5,34,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,response,I consent,5797.518,6513.817999999999,6530.317999999999,5797.518,6513.817999999999,6530.317999999999,1,5797.518,732.7999999999993,0,,Dropdown,Consent,3,object-8,Consent,,I consent
4,1713359855655,17/04/2024 13:17:35,1713363455655,1,17/04/2024 15:17:35,131657,11,task-ayab,,37088715,BLIND,10937419,,complete,,661fcbd46451a33a8096e4b3,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x730,,,0,Consent,5,34,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,,
1,1713359863238,17/04/2024 13:17:43,1713363463238,1,17/04/2024 15:17:43,131657,11,task-ayab,,37088722,BLIND,10937421,,complete,,661fcbe9d00a644f14ff7be3,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x593,,,0,Consent,5,18,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,
2,1713359867764,17/04/2024 13:17:47,1713363467764,1,17/04/2024 15:17:47,131657,11,task-ayab,,37088722,BLIND,10937421,,complete,,661fcbe9d00a644f14ff7be3,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x593,,,0,Consent,5,18,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,continue,,4542.60000000149,4533.1,4542.60000000149,4542.60000000149,4533.1,4542.60000000149,1,4542.60000000149,0,0,,Click To Continue,Continue Button,4,object-9,Consent,,
3,1713359867765,17/04/2024 13:17:47,1713363467765,1,17/04/2024 15:17:47,131657,11,task-ayab,,37088722,BLIND,10937421,,complete,,661fcbe9d00a644f14ff7be3,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x593,,,0,Consent,5,18,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,response,I consent,3983.2,4533.1,4543.89999999851,3983.2,4533.1,4543.89999999851,1,3983.2,560.6999999985101,0,,Dropdown,Consent,3,object-8,Consent,,I consent
4,1713359867766,17/04/2024 13:17:47,1713363467766,1,17/04/2024 15:17:47,131657,11,task-ayab,,37088722,BLIND,10937421,,complete,,661fcbe9d00a644f14ff7be3,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x593,,,0,Consent,5,18,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,,
1,1713359901783,17/04/2024 13:18:21,1713363501783,1,17/04/2024 15:18:21,131657,11,task-ayab,,37088744,BLIND,10937431,,complete,,661fcbdc2c6a80319a4dc9e0,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x730,,,0,Consent,5,11,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,
2,1713359904672,17/04/2024 13:18:24,1713363504672,1,17/04/2024 15:18:24,131657,11,task-ayab,,37088744,BLIND,10937431,,complete,,661fcbdc2c6a80319a4dc9e0,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x730,,,0,Consent,5,11,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,continue,,2906.9659999955297,2899.6659999999997,2906.9659999955297,2906.9659999955297,2899.6659999999997,2906.9659999955297,1,2906.9659999955297,0,0,,Click To Continue,Continue Button,4,object-9,Consent,,
3,1713359909950,17/04/2024 13:18:29,1713363509950,1,17/04/2024 15:18:29,131657,11,task-ayab,,37088744,BLIND,10937431,,complete,,661fcbdc2c6a80319a4dc9e0,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x730,,,0,Consent,5,11,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,continue,,8192.266,8182.366,8192.266,8192.266,8182.366,8192.266,1,8192.266,0,0,,Click To Continue,Continue Button,4,object-9,Consent,,
4,1713359909954,17/04/2024 13:18:29,1713363509954,1,17/04/2024 15:18:29,131657,11,task-ayab,,37088744,BLIND,10937431,,complete,,661fcbdc2c6a80319a4dc9e0,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x730,,,0,Consent,5,11,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,response,I consent,7582.266,8182.366,8196.86600000149,7582.266,8182.366,8196.86600000149,1,7582.266,614.6000000014901,0,,Dropdown,Consent,3,object-8,Consent,,I consent
5,1713359909967,17/04/2024 13:18:29,1713363509967,1,17/04/2024 15:18:29,131657,11,task-ayab,,37088744,BLIND,10937431,,complete,,661fcbdc2c6a80319a4dc9e0,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x730,,,0,Consent,5,11,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,,
1,1713359906741,17/04/2024 13:18:26,1713363506741,1,17/04/2024 15:18:26,131657,11,task-ayab,,37088750,BLIND,10937432,,complete,,661fcc155a7e9bf59f3de43d,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1600x900,1592x786,,,0,Consent,5,20,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,
2,1713359910150,17/04/2024 13:18:30,1713363510150,1,17/04/2024 15:18:30,131657,11,task-ayab,,37088750,BLIND,10937432,,complete,,661fcc155a7e9bf59f3de43d,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1600x900,1592x786,,,0,Consent,5,20,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,continue,,3424.8360000003727,3420.136,3424.8360000003727,3424.8360000003727,3420.136,3424.8360000003727,1,3424.8360000003727,0,0,,Click To Continue,Continue Button,4,object-9,Consent,,
3,1713359910152,17/04/2024 13:18:30,1713363510152,1,17/04/2024 15:18:30,131657,11,task-ayab,,37088750,BLIND,10937432,,complete,,661fcc155a7e9bf59f3de43d,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1600x900,1592x786,,,0,Consent,5,20,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,response,I consent,2836.2360000000003,3420.136,3431.135999999255,2836.2360000000003,3420.136,3431.135999999255,1,2836.2360000000003,594.8999999992548,0,,Dropdown,Consent,3,object-8,Consent,,I consent
4,1713359910158,17/04/2024 13:18:30,1713363510158,1,17/04/2024 15:18:30,131657,11,task-ayab,,37088750,BLIND,10937432,,complete,,661fcc155a7e9bf59f3de43d,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1600x900,1592x786,,,0,Consent,5,20,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,,
1,1713360230512,17/04/2024 13:23:50,1713363830512,1,17/04/2024 15:23:50,131657,11,task-ayab,,37088760,BLIND,10937433,,complete,,661fcc225afdac9195b637a3,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1366x768,1244x609,,,0,Consent,5,41,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,
2,1713360249944,17/04/2024 13:24:09,1713363849944,1,17/04/2024 15:24:09,131657,11,task-ayab,,37088760,BLIND,10937433,,complete,,661fcc225afdac9195b637a3,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1366x768,1244x609,,,0,Consent,5,41,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,continue,,19482.2,19465.7,19482.2,19482.2,19465.7,19482.2,1,19482.2,0,0,,Click To Continue,Continue Button,4,object-9,Consent,,
3,1713360249950,17/04/2024 13:24:09,1713363849950,1,17/04/2024 15:24:09,131657,11,task-ayab,,37088760,BLIND,10937433,,complete,,661fcc225afdac9195b637a3,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1366x768,1244x609,,,0,Consent,5,41,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,response,I consent,4449.700000000001,19465.7,19482.2,4449.700000000001,19465.7,19482.2,1,4449.700000000001,15032.5,0,,Dropdown,Consent,3,object-8,Consent,,I consent
4,1713360249959,17/04/2024 13:24:09,1713363849959,1,17/04/2024 15:24:09,131657,11,task-ayab,,37088760,BLIND,10937433,,complete,,661fcc225afdac9195b637a3,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1366x768,1244x609,,,0,Consent,5,41,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,,
1,1713359976477,17/04/2024 13:19:36,1713345576477,-4,17/04/2024 05:19:36,131657,11,task-ayab,,37088785,BLIND,10937440,,complete,,661fcc512a1e5f43fac7c66f,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1536x864,1536x739,,,0,Consent,5,8,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,
2,1713359991748,17/04/2024 13:19:51,1713345591748,-4,17/04/2024 05:19:51,131657,11,task-ayab,,37088785,BLIND,10937440,,complete,,661fcc512a1e5f43fac7c66f,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1536x864,1536x739,,,0,Consent,5,8,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,continue,,15275.6,15258.94,15275.6,15275.6,15258.94,15275.6,1,15275.6,0,0,,Click To Continue,Continue Button,4,object-9,Consent,,
3,1713359991752,17/04/2024 13:19:51,1713345591752,-4,17/04/2024 05:19:51,131657,11,task-ayab,,37088785,BLIND,10937440,,complete,,661fcc512a1e5f43fac7c66f,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1536x864,1536x739,,,0,Consent,5,8,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,response,I consent,9128.64,15258.94,15275.6,9128.64,15258.94,15275.6,1,9128.64,6146.960000000001,0,,Dropdown,Consent,3,object-8,Consent,,I consent
4,1713359991754,17/04/2024 13:19:51,1713345591754,-4,17/04/2024 05:19:51,131657,11,task-ayab,,37088785,BLIND,10937440,,complete,,661fcc512a1e5f43fac7c66f,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1536x864,1536x739,,,0,Consent,5,8,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,,
1,1713360025056,17/04/2024 13:20:25,1713345625056,-4,17/04/2024 05:20:25,131657,11,task-ayab,,37088810,BLIND,10937448,,complete,,661fcc836161682597f0c55a,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1680x1050,1680x889,,,0,Consent,5,15,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,
2,1713360036273,17/04/2024 13:20:36,1713345636273,-4,17/04/2024 05:20:36,131657,11,task-ayab,,37088810,BLIND,10937448,,complete,,661fcc836161682597f0c55a,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1680x1050,1680x889,,,0,Consent,5,15,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,continue,,11243.27,11230.57,11243.27,11243.27,11230.57,11243.27,1,11243.27,0,0,,Click To Continue,Continue Button,4,object-9,Consent,,
3,1713360038972,17/04/2024 13:20:38,1713345638972,-4,17/04/2024 05:20:38,131657,11,task-ayab,,37088810,BLIND,10937448,,complete,,661fcc836161682597f0c55a,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1680x1050,1680x889,,,0,Consent,5,15,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,continue,,13942.27,13929.869999999999,13942.27,13942.27,13929.869999999999,13942.27,1,13942.27,0,0,,Click To Continue,Continue Button,4,object-9,Consent,,
4,1713360038972,17/04/2024 13:20:38,1713345638972,-4,17/04/2024 05:20:38,131657,11,task-ayab,,37088810,BLIND,10937448,,complete,,661fcc836161682597f0c55a,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1680x1050,1680x889,,,0,Consent,5,15,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,response,I consent,13346.869999999999,13929.869999999999,13942.969999928475,13346.869999999999,13929.869999999999,13942.969999928475,1,13346.869999999999,596.0999999284759,0,,Dropdown,Consent,3,object-8,Consent,,I consent
5,1713360038973,17/04/2024 13:20:38,1713345638973,-4,17/04/2024 05:20:38,131657,11,task-ayab,,37088810,BLIND,10937448,,complete,,661fcc836161682597f0c55a,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1680x1050,1680x889,,,0,Consent,5,15,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,,
1,1713360042388,17/04/2024 13:20:42,1713363642388,1,17/04/2024 15:20:42,131657,11,task-ayab,,37088822,BLIND,10937452,,complete,,661fcc93ed01fc68cc9db64f,computer,Desktop or Laptop,Windows 10,Opera 108.0.0.0,1366x768,1312x644,,,0,Consent,5,28,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,
2,1713360060427,17/04/2024 13:21:00,1713363660427,1,17/04/2024 15:21:00,131657,11,task-ayab,,37088822,BLIND,10937452,,complete,,661fcc93ed01fc68cc9db64f,computer,Desktop or Laptop,Windows 10,Opera 108.0.0.0,1366x768,1312x644,,,0,Consent,5,28,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,continue,,18059.899999809266,18051.2,18059.899999809266,18059.899999809266,18051.2,18059.899999809266,1,18059.899999809266,0,0,,Click To Continue,Continue Button,4,object-9,Consent,,
3,1713360060436,17/04/2024 13:21:00,1713363660436,1,17/04/2024 15:21:00,131657,11,task-ayab,,37088822,BLIND,10937452,,complete,,661fcc93ed01fc68cc9db64f,computer,Desktop or Laptop,Windows 10,Opera 108.0.0.0,1366x768,1312x644,,,0,Consent,5,28,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,response,I consent,16667.8,18051.2,18067.7,16667.8,18051.2,18067.7,1,16667.8,1399.9000000000015,0,,Dropdown,Consent,3,object-8,Consent,,I consent
4,1713360060441,17/04/2024 13:21:00,1713363660441,1,17/04/2024 15:21:00,131657,11,task-ayab,,37088822,BLIND,10937452,,complete,,661fcc93ed01fc68cc9db64f,computer,Desktop or Laptop,Windows 10,Opera 108.0.0.0,1366x768,1312x644,,,0,Consent,5,28,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,,
1,1713360042973,17/04/2024 13:20:42,1713363642973,1,17/04/2024 15:20:42,131657,11,task-ayab,,37088824,BLIND,10937453,,complete,,661fcc7dd7fe5ce00558edd6,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x633,,,0,Consent,5,38,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,
2,1713360047663,17/04/2024 13:20:47,1713363647663,1,17/04/2024 15:20:47,131657,11,task-ayab,,37088824,BLIND,10937453,,complete,,661fcc7dd7fe5ce00558edd6,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x633,,,0,Consent,5,38,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,continue,,4722.032,4694.532,4722.032,4722.032,4694.532,4722.032,1,4722.032,0,0,,Click To Continue,Continue Button,4,object-9,Consent,,
3,1713360047665,17/04/2024 13:20:47,1713363647665,1,17/04/2024 15:20:47,131657,11,task-ayab,,37088824,BLIND,10937453,,complete,,661fcc7dd7fe5ce00558edd6,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x633,,,0,Consent,5,38,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,response,I consent,4095.1320000000005,4694.532,4726.431999976158,4095.1320000000005,4694.532,4726.431999976158,1,4095.1320000000005,631.2999999761578,0,,Dropdown,Consent,3,object-8,Consent,,I consent
4,1713360047669,17/04/2024 13:20:47,1713363647669,1,17/04/2024 15:20:47,131657,11,task-ayab,,37088824,BLIND,10937453,,complete,,661fcc7dd7fe5ce00558edd6,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x633,,,0,Consent,5,38,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,,
1,1713360066137,17/04/2024 13:21:06,1713363666137,1,17/04/2024 15:21:06,131657,11,task-ayab,,37088838,BLIND,10937457,,complete,,661fccb24d9261312e20c61c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x680,,,0,Consent,5,26,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,
2,1713360079900,17/04/2024 13:21:19,1713363679900,1,17/04/2024 15:21:19,131657,11,task-ayab,,37088838,BLIND,10937457,,complete,,661fccb24d9261312e20c61c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x680,,,0,Consent,5,26,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,continue,,13781.49999999851,13766,13781.49999999851,13781.49999999851,13766,13781.49999999851,1,13781.49999999851,0,0,,Click To Continue,Continue Button,4,object-9,Consent,,
3,1713360082617,17/04/2024 13:21:22,1713363682617,1,17/04/2024 15:21:22,131657,11,task-ayab,,37088838,BLIND,10937457,,complete,,661fccb24d9261312e20c61c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x680,,,0,Consent,5,26,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,continue,,16499.30000000298,16482.699999999997,16499.30000000298,16499.30000000298,16482.699999999997,16499.30000000298,1,16499.30000000298,0,0,,Click To Continue,Continue Button,4,object-9,Consent,,
4,1713360082618,17/04/2024 13:21:22,1713363682618,1,17/04/2024 15:21:22,131657,11,task-ayab,,37088838,BLIND,10937457,,complete,,661fccb24d9261312e20c61c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x680,,,0,Consent,5,26,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,response,I consent,16232.6,16482.699999999997,16499.499999999996,16232.6,16482.699999999997,16499.499999999996,1,16232.6,266.899999999996,0,,Dropdown,Consent,3,object-8,Consent,,I consent
5,1713360082624,17/04/2024 13:21:22,1713363682624,1,17/04/2024 15:21:22,131657,11,task-ayab,,37088838,BLIND,10937457,,complete,,661fccb24d9261312e20c61c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x680,,,0,Consent,5,26,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,,
