Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-37bt,branch-tk52,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet
1,1713359676257,17/04/2024 13:14:36,1713363276257,1,17/04/2024 15:14:36,131657,11,task-f6yr,,37088616,BLIND,10937377,,complete,,661fcabfb3a975ed07828b08,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1680x1050,1607x860,,,0,Instructions_2,5,5,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1713359723862,17/04/2024 13:15:23,1713363323862,1,17/04/2024 15:15:23,131657,11,task-f6yr,,37088616,BLIND,10937377,,complete,,661fcabfb3a975ed07828b08,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1680x1050,1607x860,,,0,Instructions_2,5,5,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 1,fv5ahy,1,continue,,46760,46747,46760,46760,46747,46760,1,46760,0,0,,Click To Continue,Click To Continue,6,object-13,Instructions,
3,1713359762751,17/04/2024 13:16:02,1713363362751,1,17/04/2024 15:16:02,131657,11,task-f6yr,,37088616,BLIND,10937377,,complete,,661fcabfb3a975ed07828b08,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1680x1050,1607x860,,,0,Instructions_2,5,5,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 2,v3o9m6,2,continue,,38902,38899,38902,38902,38899,38902,1,38902,0,0,,Click To Continue,Click To Continue,2,object-16,Instructions,
4,1713359791679,17/04/2024 13:16:31,1713363391679,1,17/04/2024 15:16:31,131657,11,task-f6yr,,37088616,BLIND,10937377,,complete,,661fcabfb3a975ed07828b08,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1680x1050,1607x860,,,0,Instructions_2,5,5,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 3,yxrkj4,3,continue,,28932,28915,28932,28932,28915,28932,1,28932,0,0,,Click To Continue,Next,2,object-26,Instructions,
5,1713359791682,17/04/2024 13:16:31,1713363391682,1,17/04/2024 15:16:31,131657,11,task-f6yr,,37088616,BLIND,10937377,,complete,,661fcabfb3a975ed07828b08,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1680x1050,1607x860,,,0,Instructions_2,5,5,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1713359739534,17/04/2024 13:15:39,1713363339534,1,17/04/2024 15:15:39,131657,11,task-f6yr,,37088652,BLIND,10937399,,complete,,661fcb543b4eefc8adefb106,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1920x1080,1872x958,,,0,Instructions_2,5,22,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1713359834117,17/04/2024 13:17:14,1713363434117,1,17/04/2024 15:17:14,131657,11,task-f6yr,,37088652,BLIND,10937399,,complete,,661fcb543b4eefc8adefb106,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1920x1080,1920x1080,,,0,Instructions_2,5,22,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 1,fv5ahy,1,continue,,94391.59999997616,94383.8,94391.59999997616,94391.59999997616,94383.8,94391.59999997616,1,94391.59999997616,0,0,,Click To Continue,Click To Continue,6,object-13,Instructions,
3,1713359865367,17/04/2024 13:17:45,1713363465367,1,17/04/2024 15:17:45,131657,11,task-f6yr,,37088652,BLIND,10937399,,complete,,661fcb543b4eefc8adefb106,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1920x1080,1920x1080,,,0,Instructions_2,5,22,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 2,v3o9m6,2,continue,,31257.59999992847,31250.09999999999,31257.59999992847,31257.59999992847,31250.09999999999,31257.59999992847,1,31257.59999992847,0,0,,Click To Continue,Click To Continue,5,object-19,Instructions,
4,1713359894055,17/04/2024 13:18:14,1713363494055,1,17/04/2024 15:18:14,131657,11,task-f6yr,,37088652,BLIND,10937399,,complete,,661fcb543b4eefc8adefb106,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1920x1080,1920x1080,,,0,Instructions_2,5,22,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 3,yxrkj4,3,continue,,28695.59999995232,28683.40000000001,28695.59999995232,28695.59999995232,28683.40000000001,28695.59999995232,1,28695.59999995232,0,0,,Click To Continue,Next,2,object-26,Instructions,
5,1713359894059,17/04/2024 13:18:14,1713363494059,1,17/04/2024 15:18:14,131657,11,task-f6yr,,37088652,BLIND,10937399,,complete,,661fcb543b4eefc8adefb106,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1920x1080,1920x1080,,,0,Instructions_2,5,22,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1713359748815,17/04/2024 13:15:48,1713363348815,1,17/04/2024 15:15:48,131657,11,task-f6yr,,37088658,BLIND,10937400,,complete,,661fcb4fd600687d2f828b3f,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x730,,,0,Instructions_2,5,14,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1713359865968,17/04/2024 13:17:45,1713363465968,1,17/04/2024 15:17:45,131657,11,task-f6yr,,37088658,BLIND,10937400,,complete,,661fcb4fd600687d2f828b3f,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x864,,,0,Instructions_2,5,14,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 1,fv5ahy,1,continue,,116705,116693.8,116705,116705,116693.8,116705,1,116705,0,0,,Click To Continue,Click To Continue,6,object-13,Instructions,
3,1713359885752,17/04/2024 13:18:05,1713363485752,1,17/04/2024 15:18:05,131657,11,task-f6yr,,37088658,BLIND,10937400,,complete,,661fcb4fd600687d2f828b3f,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x864,,,0,Instructions_2,5,14,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 2,v3o9m6,2,continue,,19795.499999982116,19793.300000000003,19795.499999982116,19795.499999982116,19793.300000000003,19795.499999982116,1,19795.499999982116,0,0,,Click To Continue,Click To Continue,2,object-16,Instructions,
4,1713359901845,17/04/2024 13:18:21,1713363501845,1,17/04/2024 15:18:21,131657,11,task-f6yr,,37088658,BLIND,10937400,,complete,,661fcb4fd600687d2f828b3f,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x864,,,0,Instructions_2,5,14,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 3,yxrkj4,3,continue,,16094.800000000017,16078.100000000006,16094.800000000017,16094.800000000017,16078.100000000006,16094.800000000017,1,16094.800000000017,0,0,,Click To Continue,Next,2,object-26,Instructions,
5,1713359901846,17/04/2024 13:18:21,1713363501846,1,17/04/2024 15:18:21,131657,11,task-f6yr,,37088658,BLIND,10937400,,complete,,661fcb4fd600687d2f828b3f,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x864,,,0,Instructions_2,5,14,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1713359754162,17/04/2024 13:15:54,1713363354162,1,17/04/2024 15:15:54,131657,11,task-f6yr,,37088663,BLIND,10937402,,complete,,661fcb5e7021f8e2bb4217fd,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1303x647,,,0,Instructions_2,5,12,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1713359775724,17/04/2024 13:16:15,1713363375724,1,17/04/2024 15:16:15,131657,11,task-f6yr,,37088663,BLIND,10937402,,complete,,661fcb5e7021f8e2bb4217fd,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1303x647,,,0,Instructions_2,5,12,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 1,fv5ahy,1,continue,,21292.30000000014,21281,21292.30000000014,21292.30000000014,21281,21292.30000000014,1,21292.30000000014,0,0,,Click To Continue,Click To Continue,6,object-13,Instructions,
3,1713359803776,17/04/2024 13:16:43,1713363403776,1,17/04/2024 15:16:43,131657,11,task-f6yr,,37088663,BLIND,10937402,,complete,,661fcb5e7021f8e2bb4217fd,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1303x647,,,0,Instructions_2,5,12,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 2,v3o9m6,2,continue,,28062.699999999997,28046,28062.699999999997,28062.699999999997,28046,28062.699999999997,1,28062.699999999997,0,0,,Click To Continue,Click To Continue,5,object-19,Instructions,
4,1713359815515,17/04/2024 13:16:55,1713363415515,1,17/04/2024 15:16:55,131657,11,task-f6yr,,37088663,BLIND,10937402,,complete,,661fcb5e7021f8e2bb4217fd,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1303x647,,,0,Instructions_2,5,12,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 3,yxrkj4,3,continue,,11755.500000000095,11746.5,11755.500000000095,11755.500000000095,11746.5,11755.500000000095,1,11755.500000000095,0,0,,Click To Continue,Next,2,object-26,Instructions,
5,1713359815519,17/04/2024 13:16:55,1713363415519,1,17/04/2024 15:16:55,131657,11,task-f6yr,,37088663,BLIND,10937402,,complete,,661fcb5e7021f8e2bb4217fd,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1303x647,,,0,Instructions_2,5,12,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1713359764420,17/04/2024 13:16:04,1713363364420,1,17/04/2024 15:16:04,131657,11,task-f6yr,,37088671,BLIND,10937401,,complete,,661fcb5f817808532c854975,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x1080,,,0,Instructions_2,5,29,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1713359788361,17/04/2024 13:16:28,1713363388361,1,17/04/2024 15:16:28,131657,11,task-f6yr,,37088671,BLIND,10937401,,complete,,661fcb5f817808532c854975,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x1080,,,0,Instructions_2,5,29,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 1,fv5ahy,1,continue,,23665.4,23661.300000000003,23665.4,23665.4,23661.300000000003,23665.4,1,23665.4,0,0,,Click To Continue,Click To Continue,6,object-13,Instructions,
3,1713359823014,17/04/2024 13:17:03,1713363423014,1,17/04/2024 15:17:03,131657,11,task-f6yr,,37088671,BLIND,10937401,,complete,,661fcb5f817808532c854975,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x1080,,,0,Instructions_2,5,29,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 2,v3o9m6,2,continue,,34656.79999998808,34651,34656.79999998808,34656.79999998808,34651,34656.79999998808,1,34656.79999998808,0,0,,Click To Continue,Click To Continue,5,object-19,Instructions,
4,1713359848999,17/04/2024 13:17:28,1713363448999,1,17/04/2024 15:17:28,131657,11,task-f6yr,,37088671,BLIND,10937401,,complete,,661fcb5f817808532c854975,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x1080,,,0,Instructions_2,5,29,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 3,yxrkj4,3,continue,,25991.6,25975.700000000004,25991.6,25991.6,25975.700000000004,25991.6,1,25991.6,0,0,,Click To Continue,Next,2,object-26,Instructions,
5,1713359849005,17/04/2024 13:17:29,1713363449005,1,17/04/2024 15:17:29,131657,11,task-f6yr,,37088671,BLIND,10937401,,complete,,661fcb5f817808532c854975,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x1080,,,0,Instructions_2,5,29,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1713359857451,17/04/2024 13:17:37,1713363457451,1,17/04/2024 15:17:37,131657,11,task-f6yr,,37088720,BLIND,10937413,,complete,,661fcbb170444195f58d637f,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1366x768,1366x587,,,0,Instructions_2,5,43,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1713359935428,17/04/2024 13:18:55,1713363535428,1,17/04/2024 15:18:55,131657,11,task-f6yr,,37088720,BLIND,10937413,,complete,,661fcbb170444195f58d637f,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1366x768,1366x587,,,0,Instructions_2,5,43,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 1,fv5ahy,1,continue,,77669.3,77656.58,77669.3,77669.3,77656.58,77669.3,1,77669.3,0,0,,Click To Continue,Click To Continue,6,object-13,Instructions,
3,1713359968772,17/04/2024 13:19:28,1713363568772,1,17/04/2024 15:19:28,131657,11,task-f6yr,,37088720,BLIND,10937413,,complete,,661fcbb170444195f58d637f,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1366x768,1366x587,,,0,Instructions_2,5,43,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 2,v3o9m6,2,continue,,33357.72,33345.66,33357.72,33357.72,33345.66,33357.72,1,33357.72,0,0,,Click To Continue,Click To Continue,5,object-19,Instructions,
4,1713359995296,17/04/2024 13:19:55,1713363595296,1,17/04/2024 15:19:55,131657,11,task-f6yr,,37088720,BLIND,10937413,,complete,,661fcbb170444195f58d637f,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1366x768,1366x587,,,0,Instructions_2,5,43,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 3,yxrkj4,3,continue,,26536.059999999998,26529.820000000007,26536.059999999998,26536.059999999998,26529.820000000007,26536.059999999998,1,26536.059999999998,0,0,,Click To Continue,Next,2,object-26,Instructions,
5,1713359995302,17/04/2024 13:19:55,1713363595302,1,17/04/2024 15:19:55,131657,11,task-f6yr,,37088720,BLIND,10937413,,complete,,661fcbb170444195f58d637f,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1366x768,1366x587,,,0,Instructions_2,5,43,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1713359866351,17/04/2024 13:17:46,1713363466351,1,17/04/2024 15:17:46,131657,11,task-f6yr,,37088724,BLIND,10937419,,complete,,661fcbd46451a33a8096e4b3,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x730,,,0,Instructions_2,5,34,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1713359884812,17/04/2024 13:18:04,1713363484812,1,17/04/2024 15:18:04,131657,11,task-f6yr,,37088724,BLIND,10937419,,complete,,661fcbd46451a33a8096e4b3,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x730,,,0,Instructions_2,5,34,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 1,fv5ahy,1,continue,,17447.50000001192,17444.3,17447.50000001192,17447.50000001192,17444.3,17447.50000001192,1,17447.50000001192,0,0,,Click To Continue,Click To Continue,6,object-13,Instructions,
3,1713359911057,17/04/2024 13:18:31,1713363511057,1,17/04/2024 15:18:31,131657,11,task-f6yr,,37088724,BLIND,10937419,,complete,,661fcbd46451a33a8096e4b3,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x730,,,0,Instructions_2,5,34,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 2,v3o9m6,2,continue,,26245.49999999404,26241.1,26245.49999999404,26245.49999999404,26241.1,26245.49999999404,1,26245.49999999404,0,0,,Click To Continue,Click To Continue,2,object-16,Instructions,
4,1713359928557,17/04/2024 13:18:48,1713363528557,1,17/04/2024 15:18:48,131657,11,task-f6yr,,37088724,BLIND,10937419,,complete,,661fcbd46451a33a8096e4b3,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x730,,,0,Instructions_2,5,34,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 3,yxrkj4,3,continue,,17504.899999994042,17494.200000000004,17504.899999994042,17504.899999994042,17494.200000000004,17504.899999994042,1,17504.899999994042,0,0,,Click To Continue,Next,2,object-26,Instructions,
5,1713359928560,17/04/2024 13:18:48,1713363528560,1,17/04/2024 15:18:48,131657,11,task-f6yr,,37088724,BLIND,10937419,,complete,,661fcbd46451a33a8096e4b3,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x730,,,0,Instructions_2,5,34,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1713359875573,17/04/2024 13:17:55,1713363475573,1,17/04/2024 15:17:55,131657,11,task-f6yr,,37088730,BLIND,10937421,,complete,,661fcbe9d00a644f14ff7be3,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x593,,,0,Instructions_2,5,18,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1713359906245,17/04/2024 13:18:26,1713363506245,1,17/04/2024 15:18:26,131657,11,task-f6yr,,37088730,BLIND,10937421,,complete,,661fcbe9d00a644f14ff7be3,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x593,,,0,Instructions_2,5,18,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 1,fv5ahy,1,continue,,30441.09999999404,30432.6,30441.09999999404,30441.09999999404,30432.6,30441.09999999404,1,30441.09999999404,0,0,,Click To Continue,Click To Continue,6,object-13,Instructions,
3,1713359922067,17/04/2024 13:18:42,1713363522067,1,17/04/2024 15:18:42,131657,11,task-f6yr,,37088730,BLIND,10937421,,complete,,661fcbe9d00a644f14ff7be3,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x593,,,0,Instructions_2,5,18,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 2,v3o9m6,2,continue,,15830.999999994041,15816.200000000004,15830.999999994041,15830.999999994041,15816.200000000004,15830.999999994041,1,15830.999999994041,0,0,,Click To Continue,Click To Continue,5,object-19,Instructions,
4,1713359932668,17/04/2024 13:18:52,1713363532668,1,17/04/2024 15:18:52,131657,11,task-f6yr,,37088730,BLIND,10937421,,complete,,661fcbe9d00a644f14ff7be3,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x593,,,0,Instructions_2,5,18,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 3,yxrkj4,3,continue,,10614.899999995527,10599.699999999997,10614.899999995527,10614.899999995527,10599.699999999997,10614.899999995527,1,10614.899999995527,0,0,,Click To Continue,Next,2,object-26,Instructions,
5,1713359932670,17/04/2024 13:18:52,1713363532670,1,17/04/2024 15:18:52,131657,11,task-f6yr,,37088730,BLIND,10937421,,complete,,661fcbe9d00a644f14ff7be3,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x593,,,0,Instructions_2,5,18,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1713359921216,17/04/2024 13:18:41,1713363521216,1,17/04/2024 15:18:41,131657,11,task-f6yr,,37088759,BLIND,10937432,,complete,,661fcc155a7e9bf59f3de43d,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1600x900,1592x786,,,0,Instructions_2,5,20,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1713359946480,17/04/2024 13:19:06,1713363546480,1,17/04/2024 15:19:06,131657,11,task-f6yr,,37088759,BLIND,10937432,,complete,,661fcc155a7e9bf59f3de43d,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1600x900,1600x900,,,0,Instructions_2,5,20,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 1,fv5ahy,1,continue,,24077.3,24074,24077.3,24077.3,24074,24077.3,1,24077.3,0,0,,Click To Continue,Click To Continue,6,object-13,Instructions,
3,1713359980766,17/04/2024 13:19:40,1713363580766,1,17/04/2024 15:19:40,131657,11,task-f6yr,,37088759,BLIND,10937432,,complete,,661fcc155a7e9bf59f3de43d,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1600x900,1600x900,,,0,Instructions_2,5,20,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 2,v3o9m6,2,continue,,34289.8,34284.3,34289.8,34289.8,34284.3,34289.8,1,34289.8,0,0,,Click To Continue,Click To Continue,2,object-16,Instructions,
4,1713359993576,17/04/2024 13:19:53,1713363593576,1,17/04/2024 15:19:53,131657,11,task-f6yr,,37088759,BLIND,10937432,,complete,,661fcc155a7e9bf59f3de43d,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1600x900,1600x900,,,0,Instructions_2,5,20,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 3,yxrkj4,3,continue,,12815.400000000373,12812.800000000003,12815.400000000373,12815.400000000373,12812.800000000003,12815.400000000373,1,12815.400000000373,0,0,,Click To Continue,Next,2,object-26,Instructions,
5,1713359993578,17/04/2024 13:19:53,1713363593578,1,17/04/2024 15:19:53,131657,11,task-f6yr,,37088759,BLIND,10937432,,complete,,661fcc155a7e9bf59f3de43d,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1600x900,1600x900,,,0,Instructions_2,5,20,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1713360266928,17/04/2024 13:24:26,1713363866928,1,17/04/2024 15:24:26,131657,11,task-f6yr,,37088780,BLIND,10937433,,complete,,661fcc225afdac9195b637a3,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1366x768,1244x609,,,0,Instructions_2,5,41,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1713360382695,17/04/2024 13:26:22,1713363982695,1,17/04/2024 15:26:22,131657,11,task-f6yr,,37088780,BLIND,10937433,,complete,,661fcc225afdac9195b637a3,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1366x768,1318x646,,,0,Instructions_2,5,41,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 1,fv5ahy,1,continue,,115428.09999999999,115411.5,115428.09999999999,115428.09999999999,115411.5,115428.09999999999,1,115428.09999999999,0,0,,Click To Continue,Click To Continue,6,object-13,Instructions,
3,1713360406894,17/04/2024 13:26:46,1713364006894,1,17/04/2024 15:26:46,131657,11,task-f6yr,,37088780,BLIND,10937433,,complete,,661fcc225afdac9195b637a3,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1366x768,1318x646,,,0,Instructions_2,5,41,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 2,v3o9m6,2,continue,,24219.700000005963,24215.40000000001,24219.700000005963,24219.700000005963,24215.40000000001,24219.700000005963,1,24219.700000005963,0,0,,Click To Continue,Click To Continue,4,object-18,Instructions,
4,1713360419673,17/04/2024 13:26:59,1713364019673,1,17/04/2024 15:26:59,131657,11,task-f6yr,,37088780,BLIND,10937433,,complete,,661fcc225afdac9195b637a3,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1366x768,1318x646,,,0,Instructions_2,5,41,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 3,yxrkj4,3,continue,,12783.399999999994,12766.5,12783.399999999994,12783.399999999994,12766.5,12783.399999999994,1,12783.399999999994,0,0,,Click To Continue,Next,2,object-26,Instructions,
